ACCNUM,ObjectId,INVTYPE,INVAGE,INJURY,VEHTYPE,MANOEUVER,PEDESTRIAN,CYCLIST,AUTOMOBILE,MOTORCYCLE,TRUCK,TRSN_CITY_VEH,EMERG_VEH,PASSENGER,SPEEDING,AG_DRIV,REDLIGHT,ALCOHOL,DISABILITY,HOUR,TIME,VISIBILITY,LIGHT,collision_lat,collision_long
5000589583,11195,Passenger,25 to 29,Major,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,3,304,Rain,"Dark, artificial",-79.2679,43.7321
5000754325,11774,Motorcycle Driver,45 to 49,Major,Motorcycle,Turning Left,0,0,1,1,0,0,0,0,0,1,1,0,0,16,1649,Clear,Daylight,-79.4329,43.7184
5000754325,11775,Driver,20 to 24,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,1,0,0,0,0,0,1,1,0,0,16,1649,Clear,Daylight,-79.4329,43.7184
5000805635,11794,Driver,45 to 49,None,"Automobile, Station Wagon",Turning Right,0,0,1,1,0,0,0,0,0,0,0,0,0,17,1730,Clear,Daylight,-79.328,43.6709
4002954632,11861,Motorcycle Driver,35 to 39,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,1,1,0,0,0,15,1542,Clear,Daylight,-79.259,43.7526
4002954632,11862,Driver,60 to 64,None,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,0,1,1,0,0,0,15,1542,Clear,Daylight,-79.259,43.7526
4003073382,11900,Driver,45 to 49,None,"Automobile, Station Wagon",Going Ahead,0,1,1,0,0,0,0,0,0,1,1,0,0,14,1410,Clear,Daylight,-79.2906,43.7353
4003073382,11901,Cyclist,60 to 64,Fatal,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,1,1,0,0,14,1410,Clear,Daylight,-79.2906,43.7353
4003101857,11914,Driver,45 to 49,None,"Automobile, Station Wagon",Turning Left,0,0,1,1,0,0,0,0,0,1,0,0,0,13,1255,Clear,Daylight,-79.2822,43.7694
4003101857,11915,Motorcycle Driver,50 to 54,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,13,1255,Clear,Daylight,-79.2822,43.7694
4003176267,11260,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,1,1,0,0,0,23,2335,Clear,"Dark, artificial",-79.3698,43.6455
4003176267,11261,Driver,30 to 34,Major,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,1,1,0,0,0,23,2335,Clear,"Dark, artificial",-79.3698,43.6455
4003176267,11262,Driver,25 to 29,None,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,1,1,0,0,0,23,2335,Clear,"Dark, artificial",-79.3698,43.6455
4003176267,11263,Driver,25 to 29,None,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,1,1,0,0,0,23,2335,Clear,"Dark, artificial",-79.3698,43.6455
4003399258,11575,Driver,45 to 49,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1716,Clear,"Dark, artificial",-79.2967,43.7502
4003399258,11576,Driver,35 to 39,Minimal,Pick Up Truck,Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,17,1716,Clear,"Dark, artificial",-79.2967,43.7502
4003419867,11584,Driver,20 to 24,Minor,Delivery Van,Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,22,2153,Clear,"Dark, artificial",-79.5598,43.7346
4003419867,11585,Driver,35 to 39,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,0,0,0,0,22,2153,Clear,"Dark, artificial",-79.5598,43.7346
4003469913,11601,Driver,60 to 64,None,NULL,Going Ahead,1,0,0,0,0,0,0,0,0,1,0,0,0,7,720,Clear,Daylight,-79.3575,43.8119
4003469913,11602,Pedestrian,30 to 34,Major,NULL,NULL,1,0,0,0,0,0,0,0,0,1,0,0,0,7,720,Clear,Daylight,-79.3575,43.8119
4003482087,11608,Driver,20 to 24,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,3,324,Clear,"Dark, artificial",-79.4207,43.6493
4003482087,11609,Pedestrian,25 to 29,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,3,324,Clear,"Dark, artificial",-79.4207,43.6493
4003498466,11616,Driver,45 to 49,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,1,0,0,0,0,0,19,1910,Rain,Dark,-79.5613,43.7353
4003498466,11617,Passenger,5 to 9,Major,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,19,1910,Rain,Dark,-79.5613,43.7353
4003498466,11618,Pedestrian,45 to 49,Minor,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,19,1910,Rain,Dark,-79.5613,43.7353
4008010238,10928,Driver,60 to 64,Major,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,0,1,0,0,0,7,650,Clear,Daylight,-79.3322,43.7402
4008010238,10929,Driver,25 to 29,Major,"Automobile, Station Wagon",Slowing or Stopping,0,0,1,0,0,0,0,0,0,1,0,0,0,7,650,Clear,Daylight,-79.3322,43.7402
5000058185,11924,Driver,20 to 24,Fatal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,1,1,0,0,0,4,353,Clear,"Dark, artificial",-79.3529,43.669
5000144020,11936,Driver,40 to 44,None,Pick Up Truck,Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,8,756,Clear,Daylight,-79.4363,43.6518
5000144020,11937,Pedestrian,55 to 59,Fatal,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,8,756,Clear,Daylight,-79.4363,43.6518
5000193520,11925,Driver,30 to 34,None,"Automobile, Station Wagon",Pulling Away from Shoulder or Curb,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1130,Clear,Daylight,-79.4,43.7145
5000193520,11926,Pedestrian,30 to 34,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,11,1130,Clear,Daylight,-79.4,43.7145
5000296206,11975,Driver,35 to 39,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,0,0,0,0,16,1610,Clear,Daylight,-79.4037,43.6464
5000296206,11976,Pedestrian,65 to 69,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,16,1610,Clear,Daylight,-79.4037,43.6464
5000296206,11977,Pedestrian,50 to 54,None,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,16,1610,Clear,Daylight,-79.4037,43.6464
5000304693,11978,Driver,45 to 49,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45,Clear,"Dark, artificial",-79.2522,43.7745
5000304693,11979,Pedestrian,20 to 24,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,45,Clear,"Dark, artificial",-79.2522,43.7745
5000422593,11124,Driver,45 to 49,None,Municipal Transit Bus (TTC),Going Ahead,0,0,0,0,0,1,0,1,0,0,0,0,0,15,1515,Clear,Daylight,-79.4876,43.7062
5000422593,11125,Passenger,90 to 94,Major,NULL,NULL,0,0,0,0,0,1,0,1,0,0,0,0,0,15,1515,Clear,Daylight,-79.4876,43.7062
5000513611,11151,Driver,60 to 64,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,1,0,0,0,0,0,21,2053,Clear,"Dark, artificial",-79.3026,43.7247
5000513611,11152,Passenger,45 to 49,None,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,21,2053,Clear,"Dark, artificial",-79.3026,43.7247
5000513611,11153,Pedestrian,55 to 59,Fatal,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,21,2053,Clear,"Dark, artificial",-79.3026,43.7247
5000516977,11154,Motorcycle Driver,20 to 24,Major,Motorcycle,Going Ahead,0,0,0,1,1,0,0,0,0,0,0,0,0,12,1238,Clear,Daylight,-79.5054,43.7087
5000516977,11155,Truck Driver,35 to 39,None,Truck-Tractor,Going Ahead,0,0,0,1,1,0,0,0,0,0,0,0,0,12,1238,Clear,Daylight,-79.5054,43.7087
5000580621,11192,Pedestrian,55 to 59,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,14,1427,Rain,Daylight,-79.4585,43.7132
5000580621,11191,Driver,65 to 69,None,"Automobile, Station Wagon",Turning Left,1,0,1,0,0,0,0,0,0,1,0,0,0,14,1427,Rain,Daylight,-79.4585,43.7132
5000630061,11205,Driver,85 to 89,None,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1540,Clear,Daylight,-79.3698,43.6455
5000630061,11206,Driver,30 to 34,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,0,0,1,0,0,0,15,1540,Clear,Daylight,-79.3698,43.6455
5000656009,11214,Driver,35 to 39,Major,Passenger Van,Going Ahead,0,0,1,0,0,0,0,1,1,1,0,1,0,21,2123,Clear,"Dark, artificial",-79.2996,43.8005
5000656009,11215,Driver,50 to 54,Minimal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,1,0,21,2123,Clear,"Dark, artificial",-79.2996,43.8005
5000656009,11216,Passenger,20 to 24,None,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,21,2123,Clear,"Dark, artificial",-79.2996,43.8005
5000656009,11217,Passenger,50 to 54,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,21,2123,Clear,"Dark, artificial",-79.2996,43.8005
5000656009,11218,Passenger,15 to 19,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,1,0,21,2123,Clear,"Dark, artificial",-79.2996,43.8005
5000669908,11445,Pedestrian,65 to 69,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,6,648,Clear,Daylight,-79.2257,43.8122
5000669908,11437,Driver,60 to 64,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,6,648,Clear,Daylight,-79.2257,43.8122
5000679922,11564,Driver,15 to 19,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,18,1804,Clear,Daylight,-79.2196,43.8139
5000679922,11569,Passenger,15 to 19,Major,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,18,1804,Clear,Daylight,-79.2196,43.8139
5000778695,11783,Driver,50 to 54,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,1,0,0,0,11,1058,Clear,Daylight,-79.3484,43.6979
5000778695,11784,Pedestrian,30 to 34,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,11,1058,Clear,Daylight,-79.3484,43.6979
5000926071,11451,Driver,35 to 39,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,1,0,1,1,1,0,0,0,1,51,Clear,"Dark, artificial",-79.3941,43.795
5000926071,11457,Driver,55 to 59,None,"Bus (Other) (Go Bus, Gray Coach)",Turning Left,0,0,1,0,0,1,0,1,1,1,0,0,0,1,51,Clear,"Dark, artificial",-79.3941,43.795
5000926071,11459,Passenger,30 to 34,Major,NULL,NULL,0,0,1,0,0,1,0,1,1,1,0,0,0,1,51,Clear,"Dark, artificial",-79.3941,43.795
5001008776,11706,Driver,30 to 34,None,Municipal Transit Bus (TTC),Going Ahead,0,0,0,1,0,1,0,0,1,1,0,0,0,7,715,Rain,Dawn,-79.3724,43.6987
5001008776,11707,Motorcycle Driver,30 to 34,Major,Motorcycle,Turning Left,0,0,0,1,0,1,0,0,1,1,0,0,0,7,715,Rain,Dawn,-79.3724,43.6987
5001050877,11720,Driver,70 to 74,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,1,1,0,0,0,16,1554,Clear,Daylight,-79.4584,43.6666
5001050877,11721,Pedestrian,45 to 49,Major,NULL,NULL,1,0,1,0,0,0,0,0,1,1,0,0,0,16,1554,Clear,Daylight,-79.4584,43.6666
5001077682,11725,Motorcycle Driver,60 to 64,Major,Motorcycle,Turning Left,0,0,1,1,0,0,0,1,0,0,0,0,0,17,1652,Clear,Daylight,-79.3533,43.7737
5001077682,11726,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,0,0,1,1,0,0,0,1,0,0,0,0,0,17,1652,Clear,Daylight,-79.3533,43.7737
5001077682,11727,Passenger,25 to 29,None,NULL,NULL,0,0,1,1,0,0,0,1,0,0,0,0,0,17,1652,Clear,Daylight,-79.3533,43.7737
5001233986,11045,Truck Driver,35 to 39,None,"Truck - Closed (Blazer, etc)",Reversing,1,0,0,0,1,0,0,0,0,0,0,0,0,10,1015,Clear,Daylight,-79.4722,43.6363
5001233986,11046,Pedestrian,55 to 59,Major,NULL,NULL,1,0,0,0,1,0,0,0,0,0,0,0,0,10,1015,Clear,Daylight,-79.4722,43.6363
5001265349,11066,Driver,20 to 24,Minor,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,1,0,0,0,0,0,21,2111,Clear,"Dusk, artificial",-79.5586,43.6942
5001265349,11067,Driver,55 to 59,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,0,0,0,0,21,2111,Clear,"Dusk, artificial",-79.5586,43.6942
5001265349,11068,Passenger,20 to 24,Minor,NULL,NULL,0,0,1,0,0,0,0,1,0,0,0,0,0,21,2111,Clear,"Dusk, artificial",-79.5586,43.6942
5001332825,11080,Driver,85 to 89,Fatal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,1,0,0,1,0,0,0,0,0,11,1136,Clear,Daylight,-79.4795,43.7153
5001332825,11081,Truck Driver,35 to 39,None,Truck (other),Stopped,0,0,1,0,1,0,0,1,0,0,0,0,0,11,1136,Clear,Daylight,-79.4795,43.7153
5001332825,11082,Passenger,80 to 84,Minor,NULL,NULL,0,0,1,0,1,0,0,1,0,0,0,0,0,11,1136,Clear,Daylight,-79.4795,43.7153
5001433281,11352,Cyclist,20 to 24,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,1,0,0,0,0,0,13,1318,Rain,Daylight,-79.4857,43.6483
5001433281,11353,Driver,65 to 69,None,"Automobile, Station Wagon",Turning Left,0,1,1,0,0,0,0,1,0,0,0,0,0,13,1318,Rain,Daylight,-79.4857,43.6483
5001433281,11354,Passenger,55 to 59,None,NULL,NULL,0,1,1,0,0,0,0,1,0,0,0,0,0,13,1318,Rain,Daylight,-79.4857,43.6483
5001542991,11383,Driver,unknown,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,5,513,Clear,Dark,-79.5642,43.6768
5001542991,11384,Driver,unknown,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,5,513,Clear,Dark,-79.5642,43.6768
5001542991,11385,Passenger,20 to 24,Major,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,5,513,Clear,Dark,-79.5642,43.6768
5001684106,11491,Driver,35 to 39,None,"Automobile, Station Wagon",Turning Left,0,1,1,0,0,0,0,0,0,1,0,0,0,15,1520,Rain,Daylight,-79.2318,43.7839
5001684106,11492,Cyclist,15 to 19,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,1,0,0,0,15,1520,Rain,Daylight,-79.2318,43.7839
6000436156,12905,Pedestrian,85 to 89,Major,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,9,856,Clear,Daylight,-79.4347,43.6374
6000477912,12913,Driver,15 to 19,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000477912,12914,Driver,35 to 39,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000477912,12437,Passenger,25 to 29,Minor,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000477912,12340,Passenger,30 to 34,Major,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000477912,12011,Passenger,unknown,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000477912,12128,Passenger,15 to 19,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000477912,12110,Passenger,15 to 19,Major,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000477912,12229,Passenger,10 to 14,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,0,1,1,0,0,3,303,Clear,"Dark, artificial",-79.3797,43.6473
6000498147,12664,Driver,40 to 44,None,Passenger Van,Turning Left,0,0,1,0,0,0,0,1,0,1,0,0,0,13,1313,Clear,Daylight,-79.2487,43.7966
6000498147,12665,Driver,35 to 39,Major,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,0,0,0,13,1313,Clear,Daylight,-79.2487,43.7966
6000498147,12666,Passenger,25 to 29,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,13,1313,Clear,Daylight,-79.2487,43.7966
6000543310,12679,Cyclist,65 to 69,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,1,0,0,0,0,0,6,637,Rain,"Daylight, artificial",-79.4064,43.6566
6000543310,12680,Driver,65 to 69,None,"Automobile, Station Wagon",Going Ahead,0,1,1,0,0,0,0,1,0,0,0,0,0,6,637,Rain,"Daylight, artificial",-79.4064,43.6566
6000543310,12681,Passenger,60 to 64,None,NULL,NULL,0,1,1,0,0,0,0,1,0,0,0,0,0,6,637,Rain,"Daylight, artificial",-79.4064,43.6566
6000548529,12682,Driver,25 to 29,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,21,2146,Rain,Dark,-79.2461,43.8202
6000548529,12683,Pedestrian,55 to 59,Fatal,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,21,2146,Rain,Dark,-79.2461,43.8202
6000555439,12686,Driver,45 to 49,Minimal,"Automobile, Station Wagon",Turning Left,0,0,1,0,0,0,0,1,1,1,0,0,0,22,2206,Clear,"Dark, artificial",-79.5026,43.6263
6000555439,12687,Driver,20 to 24,Minor,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,22,2206,Clear,"Dark, artificial",-79.5026,43.6263
6000555439,12688,Passenger,15 to 19,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,22,2206,Clear,"Dark, artificial",-79.5026,43.6263
6000555439,12689,Passenger,25 to 29,Major,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,22,2206,Clear,"Dark, artificial",-79.5026,43.6263
6000584121,12703,Driver,55 to 59,None,Municipal Transit Bus (TTC),Going Ahead,1,0,0,0,0,1,0,0,0,0,0,0,0,14,1440,Clear,Daylight,-79.5033,43.6281
6000584121,12704,Pedestrian,45 to 49,Major,NULL,Going Ahead,1,0,0,0,0,1,0,0,0,0,0,0,0,14,1440,Clear,Daylight,-79.5033,43.6281
6000608721,12715,Driver,35 to 39,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,1,0,0,0,11,1130,Clear,Daylight,-79.3866,43.6508
6000608721,12716,Pedestrian,30 to 34,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,1,0,0,0,11,1130,Clear,Daylight,-79.3866,43.6508
6000688444,12722,Pedestrian,55 to 59,Fatal,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,17,1727,Clear,Daylight,-79.3241,43.7777
6000688444,12723,Driver,55 to 59,None,Pick Up Truck,Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,17,1727,Clear,Daylight,-79.3241,43.7777
6000853484,12363,Driver,30 to 34,None,Delivery Van,Turning Left,0,1,1,0,0,0,0,1,0,1,0,0,0,8,845,Clear,Daylight,-79.4246,43.6791
6000853484,12364,Cyclist,20 to 24,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,1,0,1,0,0,0,8,845,Clear,Daylight,-79.4246,43.6791
6000853484,12365,Passenger,30 to 34,None,NULL,NULL,0,1,1,0,0,0,0,1,0,1,0,0,0,8,845,Clear,Daylight,-79.4246,43.6791
6000901714,12390,Pedestrian,0 to 4,Major,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,15,1525,Clear,Daylight,-79.4366,43.6386
6000901714,12386,Driver,35 to 39,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,1,0,0,0,0,0,15,1525,Clear,Daylight,-79.4366,43.6386
6000901714,12387,Passenger,40 to 44,None,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,15,1525,Clear,Daylight,-79.4366,43.6386
6000901714,12388,Passenger,5 to 9,None,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,15,1525,Clear,Daylight,-79.4366,43.6386
6000901714,12389,Passenger,5 to 9,None,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,15,1525,Clear,Daylight,-79.4366,43.6386
6000946578,12427,Driver,20 to 24,Minimal,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,1,1,0,0,0,2,240,Clear,"Dark, artificial",-79.4903,43.6082
6000946578,12428,Passenger,25 to 29,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,2,240,Clear,"Dark, artificial",-79.4903,43.6082
6000946578,12001,Passenger,25 to 29,Minimal,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,2,240,Clear,"Dark, artificial",-79.4903,43.6082
6000946578,12002,Passenger,20 to 24,Major,NULL,NULL,0,0,1,0,0,0,0,1,1,1,0,0,0,2,240,Clear,"Dark, artificial",-79.4903,43.6082
6000963645,12013,Truck Driver,20 to 24,Minimal,Tow Truck,Going Ahead,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6000963645,12014,Driver,60 to 64,None,"Automobile, Station Wagon",Slowing or Stopping,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6000963645,12015,Driver,65 to 69,None,"Automobile, Station Wagon",Going Ahead,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6000963645,12017,Passenger,60 to 64,None,NULL,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6000963645,12018,Passenger,60 to 64,Minor,NULL,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6000963645,12019,Passenger,55 to 59,Major,NULL,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6000963645,12020,Passenger,60 to 64,None,NULL,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6000963645,12021,Passenger,65 to 69,None,NULL,NULL,0,0,1,0,0,0,0,1,0,1,0,0,0,14,1430,Clear,Daylight,-79.4465,43.7156
6001000870,12042,Driver,50 to 54,None,"Automobile, Station Wagon",Turning Right,0,1,1,0,0,0,0,0,0,0,0,0,0,8,837,Clear,Daylight,-79.3902,43.6478
6001000870,12043,Cyclist,35 to 39,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,8,837,Clear,Daylight,-79.3902,43.6478
6001041986,12056,Motorcycle Driver,50 to 54,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,12,1231,Clear,Daylight,-79.3784,43.6503
6001041986,12057,Driver,40 to 44,None,Pick Up Truck,Slowing or Stopping,0,0,1,1,0,0,0,0,0,1,0,0,0,12,1231,Clear,Daylight,-79.3784,43.6503
6001086045,12079,Driver,20 to 24,Major,"Automobile, Station Wagon",Stopped,0,0,1,0,0,0,0,0,0,1,0,0,0,20,2030,Clear,Daylight,-79.5028,43.7411
6001086045,12080,Driver,65 to 69,Minor,"Automobile, Station Wagon",Slowing or Stopping,0,0,1,0,0,0,0,0,0,1,0,0,0,20,2030,Clear,Daylight,-79.5028,43.7411
6001088034,12081,Pedestrian,65 to 69,Fatal,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,7,655,Clear,Daylight,-79.4505,43.691
6001088034,12082,Driver,25 to 29,None,Delivery Van,Going Ahead,1,0,1,0,0,0,0,1,0,0,0,0,0,7,655,Clear,Daylight,-79.4505,43.691
6001088034,12083,Passenger,30 to 34,None,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,7,655,Clear,Daylight,-79.4505,43.691
6001088034,12084,Passenger,25 to 29,None,NULL,NULL,1,0,1,0,0,0,0,1,0,0,0,0,0,7,655,Clear,Daylight,-79.4505,43.691
6001143418,12112,Truck Driver,30 to 34,None,"Truck - Closed (Blazer, etc)",Turning Right,0,1,0,0,1,0,0,0,0,0,0,0,0,11,1143,Clear,Daylight,-79.5086,43.7209
6001143418,12107,Cyclist,20 to 24,Major,Bicycle,Going Ahead,0,1,0,0,1,0,0,0,0,0,0,0,0,11,1143,Clear,Daylight,-79.5086,43.7209
6001186326,12139,Motorcycle Driver,55 to 59,Major,Motorcycle,Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,7,654,Clear,Daylight,-79.6054,43.739
6001186326,12140,Driver,80 to 84,None,"Automobile, Station Wagon",Going Ahead,0,0,1,1,0,0,0,0,0,1,0,0,0,7,654,Clear,Daylight,-79.6054,43.739
6001192088,12137,Driver,65 to 69,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2304,Clear,"Dark, artificial",-79.3182,43.7261
6001192088,12138,Pedestrian,30 to 34,Major,NULL,NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,23,2304,Clear,"Dark, artificial",-79.3182,43.7261
6001219608,12155,Cyclist,50 to 54,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,9,910,Clear,Daylight,-79.4061,43.6987
6001219608,12156,Driver,50 to 54,None,"Automobile, Station Wagon",Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,9,910,Clear,Daylight,-79.4061,43.6987
6001220813,12157,Cyclist,15 to 19,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1235,Clear,Daylight,-79.3488,43.6894
6001220813,12158,Driver,65 to 69,None,Passenger Van,Going Ahead,0,1,1,0,0,0,0,0,0,0,0,0,0,12,1235,Clear,Daylight,-79.3488,43.6894
6001269035,12174,Driver,50 to 54,None,"Automobile, Station Wagon",Turning Right,0,1,1,0,0,0,0,0,0,1,0,0,0,19,1850,Clear,Daylight,-79.401,43.6468
6001269035,12175,Cyclist,25 to 29,Major,Bicycle,Going Ahead,0,1,1,0,0,0,0,0,0,1,0,0,0,19,1850,Clear,Daylight,-79.401,43.6468
6001283633,12179,Driver,85 to 89,None,"Automobile, Station Wagon",Going Ahead,1,0,1,0,0,0,0,0,0,0,0,0,0,22,2247,Clear,"Dusk, artificial",-79.3745,43.6569
6001283633,12180,Pedestrian,60 to 64,Major,"Automobile, Station Wagon",NULL,1,0,1,0,0,0,0,0,0,0,0,0,0,22,2247,Clear,"Dusk, artificial",-79.3745,43.6569
