ACCNUM,YEAR,DATE,TIME,HOUR,STREET1,STREET2,OFFSET,ROAD_CLASS,DISTRICT,WARDNUM,DIVISION,LOCCOORD,ACCLOC,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,POLICE_DIVISION,HOOD_ID,NEIGHBOURHOOD,geometry
540779,2020,00:00.0,1523,15,BRIMLEY RD,KINGSTON RD,NULL,1,Scarborough,20,NULL,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,D43,123,Cliffcrest (123),"{'type': 'Point', 'coordinates': (-79.240329, 43.718154)}"
385373,2020,00:00.0,1655,16,VICTORIA PARK AVE,HUNTINGWOOD DR,NULL,1,North York,NULL,NULL,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,D42,117,L'Amoreaux (117),"{'type': 'Point', 'coordinates': (-79.325359, 43.78028)}"
401654,2020,00:00.0,2105,21,ST CLAIR AVE W,OLD WESTON RD,NULL,1,Etobicoke York,9,NULL,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,D11,91,Weston-Pellam Park (91),"{'type': 'Point', 'coordinates': (-79.463008, 43.673464)}"
418177,2020,00:00.0,650,6,SHERBOURNE ST,KING ST E,NULL,1,Toronto East York,13,51,Intersection,At Intersection,Traffic Signal,Clear,Dawn,Dry,Non-Fatal Injury,SMV Other,D51,73,Moss Park (73),"{'type': 'Point', 'coordinates': (-79.368228, 43.651187)}"
418513,2020,00:00.0,810,8,YONGE ST,EMPRESS AVE,NULL,1,North York,18,32,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,D32,51,Willowdale East (51),"{'type': 'Point', 'coordinates': (-79.41286, 43.769202)}"
429600,2020,00:00.0,1716,17,FINCH AVE W,SILVERSTONE DR,NULL,1,Etobicoke York,1,23,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D23,1,West Humber-Clairville (1),"{'type': 'Point', 'coordinates': (-79.594913, 43.73594500000001)}"
437574,2020,00:00.0,2100,21,WILSON AVE,PETHERHILL  AVE,27 m East of,1,North York,6,31,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,D31,26,Downsview-Roding-CFB (26),"{'type': 'Point', 'coordinates': (-79.491039, 43.724547)}"
442335,2020,00:00.0,1410,14,GERRARD ST E,BLANTYRE AVE,3 m West of,3,Scarborough,20,41,Intersection,At Intersection,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,D41,122,Birchcliffe-Cliffside (122),"{'type': 'Point', 'coordinates': (-79.283931, 43.687380000000005)}"
444225,2020,00:00.0,1815,18,KEELE ST,ST REGIS CRES,NULL,1,North York,NULL,31,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,D31,27,York University Heights (27),"{'type': 'Point', 'coordinates': (-79.488719, 43.754439)}"
450742,2020,00:00.0,1520,15,GERRARD ST E,NORWOOD RD,NULL,3,Toronto East York,19,55,Intersection,At Intersection,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,D55,62,East End-Danforth (62),"{'type': 'Point', 'coordinates': (-79.302806, 43.683299)}"
451712,2020,00:00.0,1726,17,SCARLETT RD,EDENBRIDGE DR,NULL,3,Etobicoke York,2,22,Intersection,At Intersection,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,D22,8,Humber Heights-Westmount (8),"{'type': 'Point', 'coordinates': (-79.508807, 43.680697)}"
474338,2020,00:00.0,1352,13,GERRARD ST E,MAIN ST,NULL,3,Toronto East York,19,55,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D55,62,East End-Danforth (62),"{'type': 'Point', 'coordinates': (-79.300121, 43.683879)}"
484297,2020,00:00.0,1940,19,HUMBER BLVD,LOUVAIN ST,4 m West of,2,Etobicoke York,5,12,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,D12,111,Rockcliffe-Smythe (111),"{'type': 'Point', 'coordinates': (-79.482097, 43.68056)}"
488737,2020,00:00.0,1400,14,NORTH BONNINGTON AVE,ZENITH DR,NULL,4,Scarborough,20,41,Intersection,Intersection Related,No Control,Clear,Daylight,Wet,Fatal,Other,D41,120,Clairlea-Birchmount (120),"{'type': 'Point', 'coordinates': (-79.264369, 43.712298)}"
500879,2020,00:00.0,632,6,ST CLAIR AVE W,CHRISTIE ST,NULL,1,Toronto and East York,12,13,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,D13,94,Wychwood (94),"{'type': 'Point', 'coordinates': (-79.425678, 43.681639)}"
500922,2020,00:00.0,644,6,FRONT ST E,PARLIAMENT ST,7 m West of,3,Toronto East York,13,51,Intersection,At Intersection,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,D51,77,Waterfront Communities-The Island (77),"{'type': 'Point', 'coordinates': (-79.362697, 43.651496)}"
522896,2020,00:00.0,27,0,QUEEN ST E,BROADVIEW AVE,NULL,1,Toronto East York,14,55,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,D55,70,South Riverdale (70),"{'type': 'Point', 'coordinates': (-79.349811, 43.658805)}"
562879,2020,00:00.0,2105,21,KINGSTON ROAD,BEECHGROVE DR,10 m South of,1,Scarborough,25,43,Intersection,Intersection Related,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,D43,136,West Hill (136),"{'type': 'Point', 'coordinates': (-79.173534, 43.776485)}"
565895,2020,00:00.0,1220,12,MCCOWAN RD,MILNER AVE,6 m South of,1,Scarborough,23,42,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,D42,128,Agincourt South-Malvern West (128),"{'type': 'Point', 'coordinates': (-79.256435, 43.785308)}"
568837,2020,00:00.0,2110,21,CUMMER AVE,YONGE ST,2 m East of,1,North York,18,32,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,D32,50,Newtonbrook East (50),"{'type': 'Point', 'coordinates': (-79.41730800000002, 43.786997)}"
568853,2020,00:00.0,2116,21,BROADVIEW AVE,MONTCREST BLVD,NULL,3,Toronto East York,14,55,Intersection,At Intersection,Stop Sign,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,D55,68,North Riverdale (68),"{'type': 'Point', 'coordinates': (-79.356059, 43.673163)}"
598639,2020,00:00.0,524,5,O'CONNOR DR,SUNRISE AVE,NULL,1,North York,NULL,54,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D54,43,Victoria Village (43),"{'type': 'Point', 'coordinates': (-79.304439, 43.718898)}"
602902,2020,00:00.0,2032,20,STEELES AVE E,KELVIN GROVE AVE,NULL,1,Scarborough,22,42,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,D42,116,Steeles (116),"{'type': 'Point', 'coordinates': (-79.312221, 43.822402)}"
608251,2020,00:00.0,1845,18,LASCELLES BLVD,FROBISHER AVE,NULL,4,Toronto East York,12,53,Intersection,At Intersection,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,D53,100,Yonge-Eglinton (100),"{'type': 'Point', 'coordinates': (-79.400111, 43.696471)}"
623949,2020,00:00.0,1535,15,MARINE PARADE DR,SHORE BREEZE  DR,47 m East of,2,Etobicoke York,3,22,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,D22,17,Mimico (17),"{'type': 'Point', 'coordinates': (-79.477939, 43.623797)}"
627897,2020,00:00.0,945,9,KEELE ST,LAWRENCE AVE W,NULL,1,Etobicoke York,5,12,Intersection,At Intersection,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,D12,30,Brookhaven-Amesbury (30),"{'type': 'Point', 'coordinates': (-79.478046, 43.708586)}"
656670,2020,00:00.0,2310,23,STEELES AVE W,ISLINGTON AVE,NULL,1,Etobicoke York,NULL,NULL,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Wet,Fatal,Turning Movement,D23,2,Mount Olive-Silverstone-Jamestown (2),"{'type': 'Point', 'coordinates': (-79.579898, 43.762202)}"
657926,2020,00:00.0,715,7,HINTON RD,HAREFIELD DR,NULL,4,Etobicoke York,1,23,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,D23,4,Rexdale-Kipling (4),"{'type': 'Point', 'coordinates': (-79.569522, 43.726561)}"
658260,2020,00:00.0,917,9,KEELE ST,SHEPPARD AVE W,NULL,1,North York,6,31,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,D31,26,Downsview-Roding-CFB (26),"{'type': 'Point', 'coordinates': (-79.486408, 43.744704)}"
780152,2020,00:00.0,1030,10,KEELE ST,WILSON AVE,NULL,1,North York,6,31,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,D31,26,Downsview-Roding-CFB (26),"{'type': 'Point', 'coordinates': (-79.482028, 43.726569)}"
772626,2020,00:00.0,1323,13,YONGE ST,BELSIZE DR,2 m South of,1,Toronto East York,12,53,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,D53,104,Mount Pleasant West (104),"{'type': 'Point', 'coordinates': (-79.39699900000001, 43.700225)}"
778481,2020,00:00.0,1345,13,347 MORNINGSIDE AVE,NULL,1 m East of,1,Scarborough,NULL,43,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,D43,136,West Hill (136),"{'type': 'Point', 'coordinates': (-79.18922, 43.775935000000004)}"
806061,2020,00:00.0,858,8,KENNEDY RD,ELLESMERE RD,NULL,1,Scarborough,21,41,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D41,126,Dorset Park (126),"{'type': 'Point', 'coordinates': (-79.28104, 43.765731)}"
819828,2020,00:00.0,1452,14,DUNDAS ST E,PEMBROKE ST,NULL,1,Toronto East York,13,51,Intersection,At Intersection,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D51,73,Moss Park (73),"{'type': 'Point', 'coordinates': (-79.372348, 43.658099)}"
823448,2020,00:00.0,459,4,CRAWFORD ST,DUNDAS ST W,78 m South of,4,Toronto East York,10,14,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,D14,81,Trinity-Bellwoods (81),"{'type': 'Point', 'coordinates': (-79.416789, 43.649356)}"
825994,2020,00:00.0,1538,15,12 QUEENS QUAY W,NULL,NULL,3,Toronto East York,10,52,Mid-Block,At/Near Private Drive,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,D52,77,Waterfront Communities-The Island (77),"{'type': 'Point', 'coordinates': (-79.375934, 43.641387)}"
826306,2020,00:00.0,1632,16,DUNDAS ST W,BLOOR ST W,NULL,1,Toronto and East York,4,11,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,D11,86,Roncesvalles (86),"{'type': 'Point', 'coordinates': (-79.452427, 43.65631400000001)}"
9001964458,2019,00:00.0,1320,13,678 KENNEDY RD,NULL,5 m East of,1,Scarborough,20,41,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,D41,124,Kennedy Park (124),"{'type': 'Point', 'coordinates': (-79.265651, 43.726782)}"
1670339,2020,00:00.0,551,5,FINCH AVE W,400 N FINCH E RAMP,NULL,1,Etobicoke York,7,31,Mid-Block,Non Intersection,No Control,Clear,"Dark, artificial",Dry,Fatal,Cyclist Collisions,D31,25,Glenfield-Jane Heights (25),"{'type': 'Point', 'coordinates': (-79.52762200000001, 43.755072)}"
2045410,2020,00:00.0,1241,12,DUFFERIN ST,BLOOR ST W,NULL,1,Toronto and East York,9,NULL,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D14,93,Dovercourt-Wallace Emerson-Junction (93),"{'type': 'Point', 'coordinates': (-79.435329, 43.659881)}"
9002258373,2019,00:00.0,2135,21,PHARMACY AVE,SURREY AVE,NULL,3,Scarborough,21,41,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,D41,119,Wexford/Maryvale (119),"{'type': 'Point', 'coordinates': (-79.302242, 43.737342)}"
1673785,2020,00:00.0,1543,15,BIRCHMOUNT RD,CASS AVE,NULL,1,Scarborough,22,42,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Fatal,Turning Movement,D42,118,Tam O'Shanter-Sullivan (118),"{'type': 'Point', 'coordinates': (-79.297031, 43.77888000000001)}"
2053531,2020,00:00.0,1525,15,WELLINGTON STREET W,UNIVERSITY AVENUE,NULL,1,Toronto and East York,10,52,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,D52,76,Bay Street Corridor (76),"{'type': 'Point', 'coordinates': (-79.384075, 43.646373)}"
9001965744,2019,00:00.0,1624,16,1166 ISLINGTON AVE,NULL,NULL,1,Etobicoke York,3,22,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,SMV Unattended Vehicle,D22,16,Stonegate-Queensway (16),"{'type': 'Point', 'coordinates': (-79.521892, 43.641074)}"
9002501134,2019,00:00.0,1740,17,MARTIN GROVE RD,DIXON RD,NULL,1,Etobicoke York,NULL,23,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,D23,1,West Humber-Clairville (1),"{'type': 'Point', 'coordinates': (-79.570796, 43.691519)}"
1345150,2020,00:00.0,120,1,911-A ADELAIDE ST W,ADELAIDE ST W,4 m North of,NULL,NULL,NULL,NULL,Mid-Block,Non Intersection,No Control,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,D14,82,Niagara (82),"{'type': 'Point', 'coordinates': (-79.414722, 43.642886000000004)}"
9002262489,2019,00:00.0,2200,22,STEELES AVE W,JANE ST,NULL,1,North York,7,31,Intersection,At Intersection,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,D31,27,York University Heights (27),"{'type': 'Point', 'coordinates': (-79.521693, 43.775401)}"
1675722,2020,00:00.0,2030,20,WILSON AV,AVENUE RD,NULL,1,North York,8,32,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D32,39,Bedford Park-Nortown (39),"{'type': 'Point', 'coordinates': (-79.421612, 43.739864)}"
1353255,2020,00:00.0,643,6,81 MCCORMACK ST,AVON AVE,5 m East of,NULL,NULL,NULL,NULL,NULL,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D12,111,Rockcliffe-Smythe (111),"{'type': 'Point', 'coordinates': (-79.47553600000002, 43.67628800000001)}"
9001966767,2019,00:00.0,1900,19,YONGE ST,WELLESLEY ST E,15 m South of,1,Toronto and East York,13,NULL,Intersection,Intersection Related,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,D51,75,Church-Yonge Corridor (75),"{'type': 'Point', 'coordinates': (-79.38457, 43.664927)}"
9001971045,2019,00:00.0,1215,12,OLD WESTON ROAD,TURNBERRY AVENUE,NULL,3,Toronto and East York,9,12,Intersection,Intersection Related,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D12,91,Weston-Pellam Park (91),"{'type': 'Point', 'coordinates': (-79.464794, 43.67839)}"
9001976844,2019,00:00.0,1049,10,ELLESMERE RD,PHARMACY AVE,26 m East of,NULL,NULL,NULL,NULL,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D41,119,Wexford/Maryvale (119),"{'type': 'Point', 'coordinates': (-79.30986400000002, 43.759109)}"
9001987118,2019,00:00.0,442,4,DUFFERIN ST,FINCH AVE W,NULL,1,North York,6,32,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,D32,34,Bathurst Manor (34),"{'type': 'Point', 'coordinates': (-79.466884, 43.768782)}"
9001987144,2019,00:00.0,457,4,LAMBTON AVE,ROCKCLIFFE BLVD,NULL,2,Etobicoke York,5,12,Intersection,Intersection Related,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,D12,111,Rockcliffe-Smythe (111),"{'type': 'Point', 'coordinates': (-79.491687, 43.682391)}"
9001991012,2019,00:00.0,1548,15,MCCOWAN RD,KINGSTON RD,NULL,1,Scarborough,20,43,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D43,123,Cliffcrest (123),"{'type': 'Point', 'coordinates': (-79.232402, 43.725066)}"
9001991874,2019,00:00.0,1751,17,BAYVIEW AVE,SOUDAN AVE,40 m North of,1,North York,15,53,Mid-Block,Non Intersection,Pedestrian Crossover,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D53,56,Leaside-Bennington (56),"{'type': 'Point', 'coordinates': (-79.376613, 43.709437)}"
9001993381,2019,00:00.0,2216,22,GERRARD ST E,WEMBLEY DR,NULL,3,Toronto and East York,19,55,Intersection,At Intersection,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,D55,64,Woodbine Corridor (64),"{'type': 'Point', 'coordinates': (-79.318065, 43.675856)}"
9002000570,2019,00:00.0,2251,22,DANFORTH AVE,FERRIER AVE,19 m East of,1,Toronto and East York,14,NULL,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Turning Movement,D55,68,North Riverdale (68),"{'type': 'Point', 'coordinates': (-79.34827, 43.678198)}"
9002016124,2019,00:00.0,248,2,CABERNET CRCL,MOSELLE DR,13 m West of,2,Etobicoke York,1,23,Intersection,Intersection Related,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,D23,1,West Humber-Clairville (1),"{'type': 'Point', 'coordinates': (-79.604396, 43.755912)}"
9002039731,2019,00:00.0,1756,17,MIDLAND  AVE,ARTILLERY ST,48 m North of,1,Scarborough,NULL,42,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,D42,130,Milliken (130),"{'type': 'Point', 'coordinates': (-79.294002, 43.818503)}"
9002052338,2019,00:00.0,1016,10,DUFFERIN ST,DAVENPORT RD,NULL,1,Scarborough,9,13,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,D13,93,Dovercourt-Wallace Emerson-Junction (93),"{'type': 'Point', 'coordinates': (-79.440952, 43.672919)}"
9002056879,2019,00:00.0,2120,21,LAIRD DRIVE,LEA AVENUE,7 m North of,1,North York,15,53,Mid-Block,Non Intersection,Traffic Controller,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,D53,55,Thorncliffe Park (55),"{'type': 'Point', 'coordinates': (-79.361782, 43.706111)}"
9002063791,2019,00:00.0,2028,20,CUMMER AVE,WILLOWDALE AVE,NULL,3,North York,18,32,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,D32,50,Newtonbrook East (50),"{'type': 'Point', 'coordinates': (-79.409877, 43.788592)}"
9002067554,2019,00:00.0,1145,11,COMSTOCK RD,WARDEN AVE,25 m East of,1,Scarborough,20,41,Intersection,At Intersection,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,D41,120,Clairlea-Birchmount (120),"{'type': 'Point', 'coordinates': (-79.284953, 43.721461)}"
9002072643,2019,00:00.0,238,2,NEILSON DR,JEFF DR,112 m South of,4,Etobicoke York,2,22,Mid-Block,Non Intersection,No Control,Rain,Dark,Wet,Non-Fatal Injury,SMV Other,D22,12,Markland Wood (12),"{'type': 'Point', 'coordinates': (-79.563861, 43.630858)}"
9002072728,2019,00:00.0,255,2,3550 ELLESMERE RD,NULL,83 m West of,3,Scarborough,25,43,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,SMV Other,D43,134,Highland Creek (134),"{'type': 'Point', 'coordinates': (-79.174861, 43.789691)}"
9002076820,2019,00:00.0,1820,18,WARDEN AVE,CONTINENTAL PL,2 m West of,1,Scarborough,21,41,Intersection,At Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,D41,119,Wexford/Maryvale (119),"{'type': 'Point', 'coordinates': (-79.301257, 43.763491)}"
9002079433,2019,00:00.0,629,6,EGLINTON  AVE E,DON MILLS  RD,NULL,1,North York,16,NULL,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,D54,44,Flemingdon Park (44),"{'type': 'Point', 'coordinates': (-79.338832, 43.720427)}"
9002080634,2019,00:00.0,1005,10,ST CLAIR  AVE W,CASTLETON  AVE,NULL,1,Etobicoke York,5,NULL,Intersection,Intersection Related,Stop Sign,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,D11,111,Rockcliffe-Smythe (111),"{'type': 'Point', 'coordinates': (-79.48563700000001, 43.668429)}"
9002086969,2019,00:00.0,715,7,PROGRESS AVE,KENNEDY RD,5 m South of,1,Scarborough,21,41,Intersection,At Intersection,Traffic Signal,"Fog, Mist, Smoke, Dust","Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,D41,126,Dorset Park (126),"{'type': 'Point', 'coordinates': (-79.282222, 43.769351)}"
9002093475,2019,00:00.0,304,3,RICHMOND ST E,JARVIS ST,NULL,1,Toronto and East York,13,51,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,D51,73,Moss Park (73),"{'type': 'Point', 'coordinates': (-79.372791, 43.652632)}"
9002099158,2019,00:00.0,2006,20,MCNICOLL AVE,MCCOWAN RD,NULL,1,Scarborough,23,42,Intersection,At Intersection,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,D42,130,Milliken (130),"{'type': 'Point', 'coordinates': (-79.271938, 43.81787)}"
9002099223,2019,00:00.0,2015,20,39 HOWDEN  RD,NULL,NULL,2,Scarborough,21,41,Mid-Block,Non Intersection,No Control,Rain,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,D41,119,Wexford/Maryvale (119),"{'type': 'Point', 'coordinates': (-79.289478, 43.750472)}"
9002113038,2019,00:00.0,1825,18,SPADINA RD,MACPHERSON AVE,NULL,3,Etobicoke York,12,NULL,Intersection,At Intersection,Stop Sign,Clear,Dusk,Dry,Non-Fatal Injury,Pedestrian Collisions,D53,96,Casa Loma (96),"{'type': 'Point', 'coordinates': (-79.407459, 43.675864)}"
9002113660,2019,00:00.0,1941,19,GERRARD ST E,JONES AVE,NULL,3,Toronto and East York,14,55,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,D55,70,South Riverdale (70),"{'type': 'Point', 'coordinates': (-79.335567, 43.669177)}"
9002123332,2019,00:00.0,618,6,DUFFERIN ST,MARTIN ST,93 m North of,1,North York,NULL,13,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Unattended Vehicle,D13,107,Oakwood Village (107),"{'type': 'Point', 'coordinates': (-79.447711, 43.689547000000005)}"
9002133907,2019,00:00.0,720,7,GLENMOUNT AVE,SHELBORNE AVE,NULL,2,North York,8,13,Intersection,At Intersection,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,D13,32,Englemount-Lawrence (32),"{'type': 'Point', 'coordinates': (-79.43169, 43.715304)}"
9002147665,2019,00:00.0,1732,17,FRONT ST W,WINDSOR ST,28 m East of,3,Toronto and East York,10,52,Intersection,At/Near Private Drive,No Control,Clear,"Dark, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,D52,77,Waterfront Communities-The Island (77),"{'type': 'Point', 'coordinates': (-79.389949, 43.64363)}"
9002151002,2019,00:00.0,710,7,DON MILLS RD W,GOODVIEW RD,168 m South of,1,North York,17,33,Mid-Block,At/Near Private Drive,No Control,Clear,"Dawn, artificial",Wet,Non-Fatal Injury,Cyclist Collisions,D33,47,Don Valley Village (47),"{'type': 'Point', 'coordinates': (-79.352336, 43.782591)}"
9002157584,2019,00:00.0,558,5,STEELES AVE E,SILVER STAR BLVD,10 m South of,1,Scarborough,22,42,Intersection,At Intersection,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Angle,D42,130,Milliken (130),"{'type': 'Point', 'coordinates': (-79.300037, 43.825247)}"
9002173783,2019,00:00.0,1445,14,OLD WESTON RD,ROGERS RD,40 m South of,3,Etobicoke York,NULL,12,Mid-Block,At/Near Private Drive,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,D12,110,Keelesdale-Eglinton West (110),"{'type': 'Point', 'coordinates': (-79.467296, 43.681376)}"
9002192000,2019,00:00.0,943,9,960 LAWRENCE AVE W,NULL,9 m South of,1,North York,8,NULL,Mid-Block,Non Intersection,No Control,Clear,Daylight,Dry,Fatal,Angle,D13,31,Yorkdale-Glen Park (31),"{'type': 'Point', 'coordinates': (-79.457622, 43.71337)}"
9002192530,2019,00:00.0,1051,10,KEELE ST,LAWRENCE AVE W,NULL,1,Etobicoke York,5,12,Intersection,At Intersection,Traffic Signal,Snow,Daylight,Wet,Fatal,Pedestrian Collisions,D12,30,Brookhaven-Amesbury (30),"{'type': 'Point', 'coordinates': (-79.478023, 43.708586)}"
